Date,ADANIENT.NS,ADANIPORTS.NS,APOLLOHOSP.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJAJFINSV.NS,BAJFINANCE.NS,BHARTIARTL.NS,BPCL.NS,BRITANNIA.NS,CIPLA.NS,COALINDIA.NS,DIVISLAB.NS,DRREDDY.NS,EICHERMOT.NS,GRASIM.NS,HCLTECH.NS,HDFCBANK.NS,HDFCLIFE.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,INDUSINDBK.NS,INFY.NS,ITC.NS,JSWSTEEL.NS,KOTAKBANK.NS,LT.NS,LTIM.NS,M&M.NS,MARUTI.NS,NESTLEIND.NS,NTPC.NS,ONGC.NS,POWERGRID.NS,RELIANCE.NS,SBILIFE.NS,SBIN.NS,SUNPHARMA.NS,TATACONSUM.NS,TATAMOTORS.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,ULTRACEMCO.NS,UPL.NS,WIPRO.NS
2020-09-02,292.33990478515625,349.3611755371094,1676.2191162109375,1857.85693359375,482.3858337402344,2518.986328125,635.0762329101562,359.36749267578125,528.1690673828125,143.9522247314453,3506.496337890625,711.0820922851562,82.94080352783203,3230.90283203125,843.6126708984375,2068.73779296875,658.9592895507812,571.4674072265625,537.11962890625,572.09375,2476.72509765625,188.38143920898438,1956.8056640625,379.5244140625,618.581787109375,804.7706298828125,156.6648406982422,277.35980224609375,1417.5777587890625,889.5404052734375,2324.604248046875,613.181396484375,6633.1083984375,754.1007690429688,80.5984115600586,59.14120864868164,76.2252197265625,964.992431640625,841.2214965820312,199.53746032714844,488.6109619140625,528.9794921875,147.6417236328125,37.76239776611328,2014.998046875,594.0696411132812,1104.126953125,3835.2265625,475.7823181152344,129.408935546875
2020-09-03,290.54425048828125,355.2825622558594,1676.5150146484375,1890.398681640625,472.9751892089844,2532.846923828125,634.12841796875,354.572509765625,516.1293334960938,143.760986328125,3458.1796875,711.419189453125,82.5757064819336,3184.14697265625,859.1951293945312,2127.180908203125,703.9292602539062,575.3750610351562,535.5803833007812,573.4234619140625,2474.915771484375,185.293212890625,1954.5216064453125,370.1910095214844,610.1800537109375,814.830322265625,156.86953735351562,277.7384948730469,1390.8892822265625,894.7536010742188,2333.08984375,614.9940185546875,6778.64599609375,773.0186767578125,79.58024597167969,58.220584869384766,75.08941650390625,957.6921997070312,843.2001342773438,196.67703247070312,497.1106262207031,556.5419921875,149.16429138183594,37.71504211425781,2045.5545654296875,613.7451782226562,1167.1466064453125,3842.329345703125,495.731201171875,133.73516845703125
2020-09-04,284.4590148925781,342.6632080078125,1628.1126708984375,1869.707763671875,453.3072814941406,2521.3037109375,626.3109741210938,352.329345703125,501.8829345703125,140.26605224609375,3420.338134765625,697.934326171875,80.5980224609375,3126.5751953125,837.7499389648438,2079.225341796875,686.2034301757812,570.5309448242188,530.0867919921875,565.9872436523438,2452.87109375,181.72244262695312,1941.27294921875,360.32574462890625,595.0185546875,800.5465087890625,152.8577423095703,267.2783508300781,1374.3084716796875,877.391845703125,2324.042236328125,602.9259033203125,6891.26220703125,765.4198608398438,77.13663482666016,57.37361145019531,73.63812255859375,941.8900756835938,825.6396484375,190.63327026367188,486.6640930175781,547.45068359375,145.18592834472656,36.26877212524414,2036.03662109375,604.5740966796875,1141.4954833984375,3810.318115234375,483.00189208984375,130.4964141845703
2020-09-07,284.55877685546875,341.7409973144531,1627.4713134765625,1894.317138671875,456.7927551269531,2534.420654296875,624.958984375,343.3516540527344,494.4959411621094,139.17062377929688,3437.1357421875,690.3732299804688,80.29376220703125,3103.245849609375,856.617431640625,2090.71337890625,680.0359497070312,577.044189453125,525.919189453125,582.9278564453125,2406.55126953125,180.95040893554688,1975.9476318359375,361.1477966308594,587.8240966796875,805.6851196289062,154.82269287109375,271.206787109375,1363.0555419921875,867.7568359375,2259.719482421875,582.3673095703125,6909.52099609375,773.4783325195312,75.26319122314453,56.3056755065918,74.10084533691406,944.3385620117188,829.4979858398438,191.83279418945312,487.42388916015625,524.6021728515625,146.7576141357422,36.372074127197266,2070.061767578125,603.6851196289062,1149.816162109375,3744.68994140625,469.70263671875,131.79664611816406
2020-09-08,277.0271301269531,335.4799499511719,1629.839599609375,1873.5303955078125,442.5024108886719,2537.525390625,622.0255737304688,342.84716796875,477.851318359375,143.30886840820312,3444.104248046875,682.1378784179688,79.07673645019531,3019.337890625,842.8472290039062,2060.776611328125,657.6480712890625,590.96533203125,526.8427124023438,573.0786743164062,2409.117919921875,173.95367431640625,1957.3541259765625,363.3724060058594,579.8087768554688,818.0963745117188,154.0448760986328,266.14239501953125,1345.08056640625,853.3742065429688,2333.183837890625,580.6023559570312,6923.75390625,760.4168701171875,73.83776092529297,54.83266830444336,73.57501983642578,955.4249877929688,835.9780883789062,188.2803192138672,476.6449890136719,517.916015625,139.783203125,34.8741455078125,2088.877197265625,607.8466186523438,1144.7452392578125,3720.462646484375,462.62548828125,133.59332275390625
2020-09-09,282.3641052246094,333.78118896484375,1585.2364501953125,1891.4022216796875,429.45684814453125,2544.870849609375,601.3271484375,335.28985595703125,483.7513122558594,141.1702117919922,3450.2880859375,700.7757568359375,77.25118255615234,3062.50439453125,858.4780883789062,2075.507080078125,667.36083984375,587.7498779296875,519.2890625,576.8706665039062,2443.447021484375,176.4145965576172,1948.21728515625,355.5381774902344,583.8646240234375,808.0368041992188,150.48338317871094,271.5381164550781,1320.6328125,846.6715087890625,2302.382568359375,585.6586303710938,6915.3681640625,769.1873779296875,73.6341323852539,53.54378890991211,73.72225189208984,980.023681640625,821.6328735351562,179.7913360595703,483.6725769042969,514.4526977539062,137.6221160888672,35.93302536010742,2070.595703125,608.7353515625,1143.3172607421875,3731.992919921875,469.797607421875,133.73516845703125
2020-09-10,297.5771789550781,331.5970153808594,1587.654052734375,1965.4700927734375,444.9919738769531,2548.849853515625,611.5491333007812,342.7198486328125,477.13177490234375,149.63796997070312,3432.70556640625,700.0534057617188,77.06863403320312,3061.970703125,848.9232177734375,2074.2197265625,692.8080444335938,588.1158447265625,516.47119140625,592.5308837890625,2481.100341796875,170.47940063476562,1949.724609375,358.5364074707031,599.1710815429688,818.7495727539062,151.3839874267578,270.1181945800781,1314.010498046875,857.33056640625,2318.556396484375,587.13720703125,6931.08544921875,774.2894287109375,73.75630950927734,54.24346923828125,74.71083068847656,1049.239990234375,836.1759643554688,182.83628845214844,482.3905944824219,525.8047485351562,140.76551818847656,35.12379837036133,2073.708984375,606.0285034179688,1137.5570068359375,3809.734619140625,466.4252624511719,134.5389404296875
2020-09-11,295.2827453613281,332.470703125,1590.515869140625,1945.782470703125,445.3405456542969,2550.29296875,611.4644165039062,347.1964416503906,471.66351318359375,149.09896850585938,3481.622314453125,699.2346801757812,76.12542724609375,3052.3671875,853.0803833007812,2059.6328125,700.2384033203125,587.5054321289062,510.8354797363281,595.6826782226562,2517.701416015625,172.4095458984375,1972.8868408203125,358.3429870605469,589.41748046875,823.6705322265625,150.60618591308594,272.4374084472656,1324.815185546875,854.0258178710938,2343.544677734375,585.9924926757812,6894.6171875,769.7933959960938,73.38977813720703,53.985694885253906,73.68016815185547,1051.84716796875,855.1708984375,187.03466796875,480.11126708984375,527.5845947265625,141.74781799316406,35.08075714111328,2111.916015625,618.2703247070312,1149.865478515625,3798.64208984375,474.02490234375,138.67605590820312
2020-09-14,292.43963623046875,341.352783203125,1602.258544921875,1941.2427978515625,438.7181396484375,2586.45263671875,609.843017578125,337.0383605957031,454.82696533203125,145.0650177001953,3432.936767578125,695.0447998046875,76.03414154052734,3069.9736328125,845.8124389648438,2058.774658203125,686.6890869140625,648.9785766601562,501.03216552734375,590.413330078125,2548.20263671875,169.6591033935547,1940.2222900390625,351.76611328125,588.4518432617188,852.1511840820312,150.11497497558594,274.37799072265625,1299.2718505859375,839.78271484375,2486.34814453125,586.994140625,6832.55810546875,758.3799438476562,74.00067138671875,54.24346923828125,72.14473724365234,1044.0482177734375,847.9488525390625,183.15924072265625,470.8518981933594,525.7567138671875,145.9226531982422,34.83540344238281,2216.26171875,638.9561157226562,1169.8052978515625,3808.372314453125,490.0790710449219,145.24818420410156
2020-09-15,287.85076904296875,342.323486328125,1650.7593994140625,1928.1971435546875,447.68072509765625,2568.65673828125,610.1821899414062,344.1598205566406,465.8114929199219,144.10870361328125,3446.41162109375,715.1275024414062,75.51692199707031,3089.519775390625,860.9782104492188,2040.8509521484375,699.7041015625,647.1417846679688,506.9756774902344,585.2424926757812,2555.480712890625,170.575927734375,1941.09033203125,359.3585205078125,611.677001953125,855.678466796875,148.84593200683594,274.141357421875,1318.44189453125,847.0905151367188,2523.010009765625,585.2293090820312,6759.6689453125,756.3829956054688,74.20430755615234,54.35395431518555,72.9019546508789,1051.4390869140625,855.4677124023438,184.68173217773438,480.91851806640625,521.76416015625,145.7753143310547,34.887062072753906,2216.26171875,639.2791748046875,1156.561279296875,3825.25341796875,503.1883544921875,145.31907653808594
